Gene,Non-unique Gene name,Annotation,No. isolates,No. sequences,Avg sequences per isolate,Genome fragment,Order within fragment,Accessory Fragment,Accessory Order with Fragment,QC,Min group size nuc,Max group size nuc,Avg group size nuc,AS3D7.gbk,Afa_C58.gbk,Atu_Ach5.gbk
6911_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
6912_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
6913_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
6914_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
6915_antioxidant_enzyme.fna,,,,,,,,,,,,,,1,1,0
6916_acetyltransferase.fna,,,,,,,,,,,,,,0,1,0
6917_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
6918_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
6919_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,1
6920_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
6921_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
6922_ephA.fna,,,,,,,,,,,,,,0,1,0
6923_ditI.fna,,,,,,,,,,,,,,1,1,1
6924_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
6925_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
6926_panD.fna,,,,,,,,,,,,,,0,1,0
6928_siderophore_biosynth...fna,,,,,,,,,,,,,,0,1,0
6929_siderophore_biosynth...fna,,,,,,,,,,,,,,0,1,0
6930_siderophore_biosynth...fna,,,,,,,,,,,,,,0,1,0
6931_polyketide_synthase-...fna,,,,,,,,,,,,,,0,1,0
6932_siderophore_biosynth...fna,,,,,,,,,,,,,,0,1,0
6933_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
6934_peptide_synthetase-_...fna,,,,,,,,,,,,,,0,1,0
6935_putative_siderophore...fna,,,,,,,,,,,,,,0,1,0
6936_polyketide_synthase-...fna,,,,,,,,,,,,,,0,1,0
6937_putative_siderophore...fna,,,,,,,,,,,,,,0,1,0
6938_putative_siderophore...fna,,,,,,,,,,,,,,0,1,0
6939_putative_siderophore...fna,,,,,,,,,,,,,,0,1,0
6941_non-ribosomal_peptid...fna,,,,,,,,,,,,,,0,1,0
6943_siderophore_biosynth...fna,,,,,,,,,,,,,,0,1,0
6944_Thioesterase-_putati...fna,,,,,,,,,,,,,,0,1,0
6945_putative_siderophore...fna,,,,,,,,,,,,,,1,1,0
6946_TonB-dependent_recep...fna,,,,,,,,,,,,,,1,1,0
6947_fecB.fna,,,,,,,,,,,,,,1,1,0
6948_fecC.fna,,,,,,,,,,,,,,1,1,1
6949_fecD.fna,,,,,,,,,,,,,,1,1,0
6950_fecE.fna,,,,,,,,,,,,,,1,1,1
6951_sigma_factor.fna,,,,,,,,,,,,,,1,1,1
6952_fecR.fna,,,,,,,,,,,,,,1,1,0
6953_pbpC.fna,,,,,,,,,,,,,,1,1,1
6954_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
6955_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
6956_lonD.fna,,,,,,,,,,,,,,1,1,1
6957_putative_thioredoxin.fna,,,,,,,,,,,,,,1,1,1
6958_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
6959_glutathione_S-transf...fna,,,,,,,,,,,,,,1,1,1
6960_trmU.fna,,,,,,,,,,,,,,1,1,1
6961_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
6962_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
6963_serA.fna,,,,,,,,,,,,,,1,1,1
6964_serC.fna,,,,,,,,,,,,,,1,1,1
6965_outer_surface_protei...fna,,,,,,,,,,,,,,1,1,1
6966_mrsA.fna,,,,,,,,,,,,,,1,1,1
6967_ftsH.fna,,,,,,,,,,,,,,1,1,1
6968_mesJ.fna,,,,,,,,,,,,,,1,1,1
6969_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
6970_palA.fna,,,,,,,,,,,,,,1,1,1
6971_tolB.fna,,,,,,,,,,,,,,1,1,1
6972_tolA.fna,,,,,,,,,,,,,,1,1,1
6973_tolR.fna,,,,,,,,,,,,,,1,1,1
6974_tolQ.fna,,,,,,,,,,,,,,1,1,1
6975_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
6976_mutT.fna,,,,,,,,,,,,,,1,1,1
6977_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
6978_hypothetical_protein.fna,,,,,,,,,,,,,,1,1,1
6979_ruvB.fna,,,,,,,,,,,,,,1,1,1
6980_ruvA.fna,,,,,,,,,,,,,,1,1,1
6981_ruvC.fna,,,,,,,,,,,,,,1,1,1
6982_methyl-accepting_che...fna,,,,,,,,,,,,,,1,1,1
6983_flavin_dependant_oxi...fna,,,,,,,,,,,,,,1,1,1
6984_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
6985_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
6986_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
6987_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
6988_5-formyltetrahydrofo...fna,,,,,,,,,,,,,,1,1,1
6989_hemolysin.fna,,,,,,,,,,,,,,1,1,1
6990_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
6991_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
6992_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
6993_tktA.fna,,,,,,,,,,,,,,1,1,1
6994_gapA.fna,,,,,,,,,,,,,,1,1,1
6995_Na+-H+_antiporter.fna,,,,,,,,,,,,,,1,1,1
6996_pgk.fna,,,,,,,,,,,,,,1,1,1
6997_fructose_bisphosphat...fna,,,,,,,,,,,,,,1,1,1
6998_MFS_permease.fna,,,,,,,,,,,,,,1,1,1
6999_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7000_rpmE.fna,,,,,,,,,,,,,,1,1,1
7001_ABC_transporter-_nuc...fna,,,,,,,,,,,,,,1,1,1
7002_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7003_motB.fna,,,,,,,,,,,,,,0,1,0
7004_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7005_suhB.fna,,,,,,,,,,,,,,1,1,1
7006_enhC.fna,,,,,,,,,,,,,,1,1,1
7007_thiE.fna,,,,,,,,,,,,,,1,1,1
7008_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7009_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
7010_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7011_purE.fna,,,,,,,,,,,,,,1,1,1
7012_purK.fna,,,,,,,,,,,,,,1,1,1
7013_rpmJ.fna,,,,,,,,,,,,,,1,1,1
7014_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7015_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
7016_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7017_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7018_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7019_pykA.fna,,,,,,,,,,,,,,1,1,1
7020_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7021_sigma_54_dependent_t...fna,,,,,,,,,,,,,,1,1,1
7022_pepF.fna,,,,,,,,,,,,,,1,1,1
7023_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7024_GGDEF_family_protein.fna,,,,,,,,,,,,,,1,1,1
7025_homospermidine_synth...fna,,,,,,,,,,,,,,1,1,1
7026_outer_membrane_lipop...fna,,,,,,,,,,,,,,1,1,1
7027_5-nucleotidase.fna,,,,,,,,,,,,,,1,1,1
7028_hemH.fna,,,,,,,,,,,,,,1,1,1
7029_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7030_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7031_kpsF.fna,,,,,,,,,,,,,,1,1,1
7032_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7033_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7034_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7035_galU.fna,,,,,,,,,,,,,,1,1,1
7036_mltB.fna,,,,,,,,,,,,,,1,1,1
7037_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7038_two_component_respon...fna,,,,,,,,,,,,,,1,1,1
7039_two_component_sensor...fna,,,,,,,,,,,,,,1,1,1
7040_gltD.fna,,,,,,,,,,,,,,1,1,1
7041_gltB.fna,,,,,,,,,,,,,,1,1,1
7042_ald.fna,,,,,,,,,,,,,,1,1,1
7043_kdpE.fna,,,,,,,,,,,,,,1,1,1
7044_kdpD.fna,,,,,,,,,,,,,,1,1,1
7045_kdpC.fna,,,,,,,,,,,,,,1,1,1
7046_kdpB.fna,,,,,,,,,,,,,,1,1,1
7047_kdpA.fna,,,,,,,,,,,,,,1,1,1
7048_ansA.fna,,,,,,,,,,,,,,1,1,1
7049_ansP.fna,,,,,,,,,,,,,,1,1,1
7050_aspA.fna,,,,,,,,,,,,,,1,1,1
7051_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
7052_AcrB-AcrD-AcrF_famil...fna,,,,,,,,,,,,,,1,1,1
7053_efflux_protein.fna,,,,,,,,,,,,,,1,1,1
7054_HlyD_family_secretio...fna,,,,,,,,,,,,,,1,1,1
7055_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
7056_hutC.fna,,,,,,,,,,,,,,1,1,1
7057_proX.fna,,,,,,,,,,,,,,0,1,1
7058_proW.fna,,,,,,,,,,,,,,0,1,1
7059_proV.fna,,,,,,,,,,,,,,0,1,1
7060_hutH.fna,,,,,,,,,,,,,,1,1,1
7061_permease.fna,,,,,,,,,,,,,,1,1,1
7062_myg1.fna,,,,,,,,,,,,,,1,1,1
7063_mdeA.fna,,,,,,,,,,,,,,1,1,1
7064_lrp.fna,,,,,,,,,,,,,,1,1,1
7065_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,0
7066_oxidoreductase.fna,,,,,,,,,,,,,,1,1,0
7067_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,0
7068_hydrolase.fna,,,,,,,,,,,,,,0,1,0
7069_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7070_fabG.fna,,,,,,,,,,,,,,0,1,0
7071_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
7072_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
7073_fdh.fna,,,,,,,,,,,,,,0,1,0
7074_dehydratase.fna,,,,,,,,,,,,,,0,1,0
7075_rbsA.fna,,,,,,,,,,,,,,0,1,0
7076_rbsC.fna,,,,,,,,,,,,,,0,1,0
7077_rbsC.fna,,,,,,,,,,,,,,0,1,0
7078_rbsB.fna,,,,,,,,,,,,,,0,1,0
7079_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7080_metE.fna,,,,,,,,,,,,,,1,1,0
7081_hypothetical_protein.fna,,,,,,,,,,,,,,1,1,0
7082_acyl-CoA_hydrolase.fna,,,,,,,,,,,,,,0,1,0
7083_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
7084_acetyltransferase.fna,,,,,,,,,,,,,,0,1,0
7085_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
7086_MFS_permease.fna,,,,,,,,,,,,,,0,1,0
7087_int.fna,,,,,,,,,,,,,,1,1,1
7088_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7089_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7090_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7091_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7092_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7093_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7094_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7095_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7096_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7097_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7098_Hypothetical_Protein.fna,,,,,,,,,,,,,,0,1,0
7099_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7100_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7101_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7102_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7103_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7104_resolvase.fna,,,,,,,,,,,,,,0,1,0
7105_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7106_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7107_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7108_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7109_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
7110_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7111_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7112_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7113_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
7114_acyl-CoA_hydrolase.fna,,,,,,,,,,,,,,1,1,1
7115_hypothetical_protein.fna,,,,,,,,,,,,,,1,1,1
7116_exsE.fna,,,,,,,,,,,,,,1,1,1
7117_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7118_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7119_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7120_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7121_hypothetical_protein.fna,,,,,,,,,,,,,,1,1,1
7122_ABC_transporter-_nuc...fna,,,,,,,,,,,,,,1,1,1
7123_ldhA.fna,,,,,,,,,,,,,,0,1,0
7124_lldA.fna,,,,,,,,,,,,,,1,1,1
7125_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7126_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7127_lyxK.fna,,,,,,,,,,,,,,1,1,1
7128_aldolase.fna,,,,,,,,,,,,,,1,1,1
7129_glpD.fna,,,,,,,,,,,,,,1,1,1
7130_aldo-keto_reductase.fna,,,,,,,,,,,,,,1,1,1
7131_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
7132_ABC_transporter-_mem...fna,,,,,,,,,,,,,,1,1,1
7133_ABC_transporter-_nuc...fna,,,,,,,,,,,,,,1,1,1
7134_ABC_transporter-_sub...fna,,,,,,,,,,,,,,1,1,1
7135_chemotaxis_response_...fna,,,,,,,,,,,,,,1,1,1
7136_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7137_inositol_monophospha...fna,,,,,,,,,,,,,,1,1,1
7138_pldB.fna,,,,,,,,,,,,,,1,1,1
7139_hspL.fna,,,,,,,,,,,,,,1,1,1
7140_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7141_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
7142_glpK.fna,,,,,,,,,,,,,,1,1,1
7143_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7144_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7145_ABC_transporter-_mem...fna,,,,,,,,,,,,,,1,1,1
7146_ABC_transporter-_mem...fna,,,,,,,,,,,,,,1,1,1
7147_ABC_transporter-_nuc...fna,,,,,,,,,,,,,,1,1,1
7148_ABC_transporter-_nuc...fna,,,,,,,,,,,,,,1,1,1
7149_glpD.fna,,,,,,,,,,,,,,1,1,1
7150_glpR.fna,,,,,,,,,,,,,,1,1,1
7151_cysG.fna,,,,,,,,,,,,,,1,1,1
7152_nasA.fna,,,,,,,,,,,,,,1,1,1
7153_nirD.fna,,,,,,,,,,,,,,1,1,1
7154_nirB.fna,,,,,,,,,,,,,,1,1,1
7155_nrtC.fna,,,,,,,,,,,,,,1,1,1
7156_nrtB.fna,,,,,,,,,,,,,,1,1,1
7157_ntrA.fna,,,,,,,,,,,,,,1,1,1
7158_nrtC.fna,,,,,,,,,,,,,,1,1,1
7159_nasT.fna,,,,,,,,,,,,,,1,1,1
7160_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
7161_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7162_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7163_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7164_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7165_biotin_carboxylase.fna,,,,,,,,,,,,,,1,1,1
7166_amyA.fna,,,,,,,,,,,,,,1,1,1
7167_soxR.fna,,,,,,,,,,,,,,1,1,1
7168_bfrA.fna,,,,,,,,,,,,,,1,1,1
7169_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7170_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7171_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7172_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7173_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7174_repC.fna,,,,,,,,,,,,,,1,1,1
7175_repB.fna,,,,,,,,,,,,,,1,1,1
7176_repA.fna,,,,,,,,,,,,,,1,1,1
7177_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7178_translation_initiati...fna,,,,,,,,,,,,,,1,1,1
7179_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7180_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7181_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7182_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7183_hutU.fna,,,,,,,,,,,,,,1,1,1
7184_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7185_hutH.fna,,,,,,,,,,,,,,1,1,1
7186_hutI.fna,,,,,,,,,,,,,,0,1,1
7187_hydrolase.fna,,,,,,,,,,,,,,1,1,1
7188_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
7189_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7190_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7191_ordL.fna,,,,,,,,,,,,,,1,1,1
7192_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
7193_arcB.fna,,,,,,,,,,,,,,0,1,0
7194_aldehyde_dehydrogena...fna,,,,,,,,,,,,,,1,1,1
7195_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
7196_oxidoreductase.fna,,,,,,,,,,,,,,0,1,0
7197_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
7198_ABC_transporter-_mem...fna,,,,,,,,,,,,,,0,1,0
7199_ABC_transporter-_mem...fna,,,,,,,,,,,,,,0,1,0
7200_ABC_transporter-_nuc...fna,,,,,,,,,,,,,,0,1,0
7201_ABC_transporter-_sub...fna,,,,,,,,,,,,,,0,1,0
7202_oxidoreductase.fna,,,,,,,,,,,,,,0,1,0
7203_dhaL.fna,,,,,,,,,,,,,,0,1,0
7204_dapA.fna,,,,,,,,,,,,,,1,1,0
7205_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
7206_calcium-binding_prot...fna,,,,,,,,,,,,,,1,1,1
7207_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
7208_dehydrogenase.fna,,,,,,,,,,,,,,1,1,1
7209_oxidoreductase.fna,,,,,,,,,,,,,,1,1,1
7210_oxidoreductase.fna,,,,,,,,,,,,,,1,1,1
7211_ABC_transporter-_sub...fna,,,,,,,,,,,,,,1,1,1
7212_ABC_transporter-_mem...fna,,,,,,,,,,,,,,1,1,1
7213_ABC_transporter-_mem...fna,,,,,,,,,,,,,,0,1,0
7214_ABC_transporter-_nuc...fna,,,,,,,,,,,,,,1,1,1
7215_ilvD.fna,,,,,,,,,,,,,,1,1,1
7216_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7217_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7218_ina.fna,,,,,,,,,,,,,,0,1,0
7219_glf.fna,,,,,,,,,,,,,,0,1,0
7220_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
7221_ina.fna,,,,,,,,,,,,,,0,1,0
7222_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
7223_dioxygenase.fna,,,,,,,,,,,,,,1,1,1
7224_hydrolase.fna,,,,,,,,,,,,,,1,1,1
7225_hypothetical_protein.fna,,,,,,,,,,,,,,1,1,1
7226_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7227_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7228_MFS_permease.fna,,,,,,,,,,,,,,1,1,1
7229_proC.fna,,,,,,,,,,,,,,1,1,1
7230_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7231_hexA.fna,,,,,,,,,,,,,,1,1,1
7232_MFS_permease.fna,,,,,,,,,,,,,,1,1,1
7233_copC.fna,,,,,,,,,,,,,,1,1,1
7234_copA.fna,,,,,,,,,,,,,,1,1,1
7235_copB.fna,,,,,,,,,,,,,,1,1,1
7236_hypothetical_protein.fna,,,,,,,,,,,,,,1,1,1
7237_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7238_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
7239_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7240_bioB.fna,,,,,,,,,,,,,,1,1,1
7241_bioF.fna,,,,,,,,,,,,,,1,1,1
7242_bioD.fna,,,,,,,,,,,,,,1,1,1
7243_bioA.fna,,,,,,,,,,,,,,1,1,1
7244_fabH.fna,,,,,,,,,,,,,,1,1,1
7245_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
7246_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,0
7247_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,0
7248_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
7249_arcA.fna,,,,,,,,,,,,,,1,1,1
7250_tnp.fna,,,,,,,,,,,,,,1,1,0
7251_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7252_idhA.fna,,,,,,,,,,,,,,1,1,1
7253_cyaA.fna,,,,,,,,,,,,,,1,1,1
7254_exsI.fna,,,,,,,,,,,,,,1,1,1
7255_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7256_kgtP.fna,,,,,,,,,,,,,,1,1,1
7257_two_component_sensor...fna,,,,,,,,,,,,,,1,1,1
7258_two_component_respon...fna,,,,,,,,,,,,,,1,1,1
7259_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7260_transcriptional_regu...fna,,,,,,,,,,,,,,0,1,1
7261_fhuA.fna,,,,,,,,,,,,,,0,1,1
7262_fhuD.fna,,,,,,,,,,,,,,1,1,1
7263_fhuB.fna,,,,,,,,,,,,,,1,1,1
7264_fhuC.fna,,,,,,,,,,,,,,1,1,1
7265_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7266_cytochrome_c2.fna,,,,,,,,,,,,,,0,1,0
7267_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7268_gluconolactonase_pre...fna,,,,,,,,,,,,,,1,1,1
7269_ABC_transporter-_mem...fna,,,,,,,,,,,,,,1,1,1
7270_ABC_transporter-_mem...fna,,,,,,,,,,,,,,1,1,1
7271_ABC_transporter-_nuc...fna,,,,,,,,,,,,,,1,1,1
7272_ABC_transporter-_sub...fna,,,,,,,,,,,,,,1,1,1
7273_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7274_two_component_sensor...fna,,,,,,,,,,,,,,1,1,1
7275_two_component_respon...fna,,,,,,,,,,,,,,1,1,1
7276_DNA_topoisomerase.fna,,,,,,,,,,,,,,0,1,1
7277_gcd.fna,,,,,,,,,,,,,,1,1,1
7278_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7279_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7280_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7281_rluA.fna,,,,,,,,,,,,,,1,1,1
7282_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7283_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7284_ABC_transporter-_nuc...fna,,,,,,,,,,,,,,1,1,1
7285_ABC_transporter-_mem...fna,,,,,,,,,,,,,,1,1,1
7286_ABC_transporter-_sub...fna,,,,,,,,,,,,,,1,1,1
7287_two_component_sensor...fna,,,,,,,,,,,,,,1,1,1
7288_2-hydroxyacid_dehydr...fna,,,,,,,,,,,,,,1,1,1
7289_exoP.fna,,,,,,,,,,,,,,1,1,1
7290_exoN.fna,,,,,,,,,,,,,,1,1,1
7291_exoO.fna,,,,,,,,,,,,,,1,1,1
7292_exoM.fna,,,,,,,,,,,,,,1,1,1
7293_exoA.fna,,,,,,,,,,,,,,1,1,1
7294_exoL.fna,,,,,,,,,,,,,,1,1,1
7295_exoK.fna,,,,,,,,,,,,,,1,1,1
7296_exoH.fna,,,,,,,,,,,,,,1,1,1
7297_exoT.fna,,,,,,,,,,,,,,1,1,1
7298_exoW.fna,,,,,,,,,,,,,,1,1,1
7299_exoV.fna,,,,,,,,,,,,,,1,1,1
7300_exoU.fna,,,,,,,,,,,,,,1,1,1
7301_exoX.fna,,,,,,,,,,,,,,1,1,1
7302_hypothetical_protein.fna,,,,,,,,,,,,,,1,1,1
7303_O-linked_GlcNAc_tran...fna,,,,,,,,,,,,,,1,1,1
7304_rpsU.fna,,,,,,,,,,,,,,1,1,1
7305_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7306_soxB.fna,,,,,,,,,,,,,,0,1,1
7307_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7308_soxD.fna,,,,,,,,,,,,,,1,1,1
7309_soxA.fna,,,,,,,,,,,,,,1,1,1
7310_soxG.fna,,,,,,,,,,,,,,1,1,1
7311_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7312_nodN.fna,,,,,,,,,,,,,,1,1,1
7313_glgX.fna,,,,,,,,,,,,,,1,1,1
7314_exoC.fna,,,,,,,,,,,,,,1,1,1
7315_glgA.fna,,,,,,,,,,,,,,1,1,1
7316_glgC.fna,,,,,,,,,,,,,,1,1,1
7317_glgB.fna,,,,,,,,,,,,,,1,1,1
7318_glgP.fna,,,,,,,,,,,,,,1,1,1
7319_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
7320_glutamine_amidotrans...fna,,,,,,,,,,,,,,1,1,1
7321_aspartate_racemase.fna,,,,,,,,,,,,,,1,1,1
7322_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
7323_putative_aldose_epim...fna,,,,,,,,,,,,,,1,1,1
7324_garR.fna,,,,,,,,,,,,,,1,1,1
7325_idnO.fna,,,,,,,,,,,,,,1,1,1
7326_zinc-binding_dehydro...fna,,,,,,,,,,,,,,1,1,1
7327_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
7328_cydD.fna,,,,,,,,,,,,,,1,1,1
7329_cydC.fna,,,,,,,,,,,,,,1,1,1
7330_cydA.fna,,,,,,,,,,,,,,1,1,1
7331_cydB.fna,,,,,,,,,,,,,,1,1,1
7332_protein_YBGT-related...fna,,,,,,,,,,,,,,0,1,0
7333_hypothetical_protein.fna,,,,,,,,,,,,,,1,1,1
7334_hypothetical_protein.fna,,,,,,,,,,,,,,1,1,1
7335_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
7336_nadC.fna,,,,,,,,,,,,,,1,1,1
7337_nadB.fna,,,,,,,,,,,,,,1,1,1
7338_nadA.fna,,,,,,,,,,,,,,1,1,1
